0.17	1.36
0.24	1.22
0.40	1.09
0.63	0.84
0.64	0.87
0.72	0.76
0.83	0.62
0.96	0.49
1.11	0.37
1.25	0.27
1.40	0.18
1.54	0.12
1.64	0.08
1.75	0.06
1.87	0.07
1.99	0.10
2.05	0.15
2.08	0.18
2.09	0.22
2.10	0.27
2.11	0.32
2.10	0.46
2.05	0.60
2.00	0.73
1.93	0.85
1.84	0.97
1.77	1.05
1.66	1.19
1.54	1.30
1.41	1.40
1.26	1.48
1.13	1.53
1.01	1.55
0.93	1.55
0.86	1.53
0.77	1.49
0.64	1.41
1.585	1.269	0.930	5.282	2.049	0.985	37.478	2.245
