"0","lmm1 <- lmer(wind_max ~ treatment + (1 | line), data = jess_sum[sex == ""f""])"
"0","lmm1_means <- emmeans(lmm1, specs = ""treatment"")"
"0","lmm1_pairs <- contrast(lmm1_means,"
"0","                       method = ""trt.vs.ctrl"","
"0","                       adjust = ""none"") |>"
"0","  summary(infer = TRUE)"
"0","ggptm(lmm1, lmm1_means, lmm1_pairs,"
"0","      nest_id = ""line"","
"0","      show_nest_data = TRUE)"
