0.26	1.12
0.39	0.99
0.56	0.90
0.83	0.74
0.83	0.77
0.90	0.70
1.04	0.61
1.18	0.52
1.33	0.45
1.48	0.38
1.62	0.33
1.76	0.32
1.86	0.31
1.96	0.33
2.07	0.37
2.15	0.43
2.18	0.49
2.19	0.53
2.19	0.58
2.19	0.61
2.18	0.66
2.14	0.78
2.08	0.88
2.01	0.97
1.94	1.05
1.84	1.13
1.72	1.19
1.61	1.27
1.50	1.32
1.38	1.38
1.25	1.41
1.13	1.43
1.03	1.43
0.93	1.41
0.84	1.36
0.79	1.30
0.70	1.22
1.239	1.361	0.887	4.754	1.825	0.864	22.175	2.028
