0.08	1.24
0.07	1.24
0.15	1.13
0.28	1.04
0.53	0.86
0.53	0.88
0.58	0.81
0.69	0.72
0.83	0.62
0.98	0.53
1.14	0.44
1.29	0.38
1.45	0.34
1.55	0.33
1.66	0.35
1.76	0.38
1.83	0.42
1.88	0.48
1.88	0.52
1.88	0.56
1.88	0.60
1.88	0.64
1.84	0.75
1.79	0.86
1.72	0.96
1.62	1.06
1.53	1.13
1.44	1.19
1.35	1.26
1.23	1.34
1.10	1.41
0.98	1.46
0.86	1.49
0.76	1.49
0.66	1.48
0.58	1.44
0.52	1.39
0.43	1.31
1.174	1.087	0.846	4.570	1.793	0.833	27.935	1.954
