0.13	1.53
0.24	1.35
0.40	1.22
0.67	0.96
0.67	0.99
0.71	0.90
0.86	0.72
1.02	0.57
1.18	0.43
1.35	0.32
1.54	0.21
1.72	0.14
1.81	0.12
1.92	0.13
2.03	0.15
2.14	0.19
2.21	0.25
2.23	0.29
2.24	0.35
2.25	0.40
2.25	0.46
2.23	0.58
2.18	0.71
2.11	0.84
2.01	0.98
1.89	1.11
1.79	1.19
1.70	1.30
1.55	1.43
1.41	1.54
1.26	1.63
1.13	1.68
1.00	1.70
0.88	1.69
0.78	1.66
0.70	1.61
0.60	1.52
1.771	1.330	0.832	5.707	2.224	1.014	37.033	2.441
