0.13	1.44
0.24	1.28
0.37	1.15
0.60	0.90
0.61	0.91
0.70	0.77
0.83	0.63
0.97	0.48
1.14	0.33
1.27	0.24
1.41	0.16
1.54	0.10
1.69	0.05
1.81	0.03
1.92	0.04
2.03	0.07
2.09	0.11
2.11	0.15
2.13	0.20
2.14	0.25
2.15	0.29
2.15	0.38
2.13	0.49
2.07	0.63
1.98	0.80
1.87	0.96
1.77	1.05
1.67	1.17
1.56	1.28
1.39	1.41
1.23	1.52
1.12	1.57
1.00	1.60
0.92	1.61
0.83	1.59
0.73	1.55
0.59	1.46
1.695	1.272	0.923	5.507	2.176	0.992	38.851	2.364
