0.13	1.29
0.20	1.16
0.34	1.07
0.60	0.86
0.60	0.88
0.65	0.81
0.76	0.69
0.90	0.58
1.07	0.45
1.22	0.35
1.40	0.27
1.58	0.22
1.68	0.21
1.78	0.21
1.87	0.23
2.01	0.27
2.10	0.35
2.12	0.40
2.13	0.44
2.13	0.49
2.12	0.54
2.09	0.65
2.03	0.78
1.94	0.91
1.86	1.01
1.74	1.12
1.64	1.19
1.56	1.26
1.36	1.40
1.17	1.49
1.01	1.54
0.88	1.55
0.79	1.55
0.71	1.53
0.64	1.49
0.57	1.43
0.50	1.35
1.513	1.239	0.878	5.156	2.019	0.954	30.788	2.187
