0.41	1.19
0.50	1.08
0.61	0.99
0.83	0.80
0.84	0.82
0.88	0.76
0.97	0.67
1.10	0.57
1.23	0.47
1.39	0.38
1.52	0.32
1.66	0.27
1.75	0.26
1.84	0.26
1.92	0.28
2.01	0.31
2.11	0.39
2.11	0.43
2.11	0.47
2.11	0.51
2.11	0.55
2.09	0.63
2.04	0.72
1.97	0.83
1.90	0.93
1.79	1.03
1.70	1.09
1.61	1.17
1.47	1.27
1.36	1.33
1.22	1.38
1.10	1.40
1.01	1.40
0.94	1.37
0.89	1.35
0.84	1.31
0.77	1.25
1.072	1.365	0.926	4.368	1.711	0.798	30.730	1.874
