0.09	1.35
0.19	1.21
0.34	1.09
0.62	0.86
0.63	0.88
0.69	0.79
0.83	0.66
0.98	0.52
1.14	0.41
1.29	0.31
1.48	0.21
1.63	0.16
1.73	0.14
1.85	0.13
1.97	0.14
2.09	0.19
2.21	0.29
2.24	0.33
2.24	0.37
2.25	0.42
2.24	0.49
2.22	0.61
2.15	0.74
2.05	0.88
1.95	1.02
1.84	1.12
1.74	1.19
1.65	1.28
1.50	1.39
1.33	1.50
1.17	1.57
1.05	1.60
0.93	1.62
0.82	1.61
0.71	1.57
0.62	1.51
0.54	1.42
1.753	1.298	0.880	5.553	2.187	1.021	32.323	2.372
