0.18	1.28
0.29	1.11
0.45	1.00
0.72	0.78
0.72	0.81
0.78	0.74
0.90	0.61
1.03	0.50
1.18	0.39
1.33	0.30
1.52	0.21
1.68	0.16
1.80	0.14
1.90	0.14
2.02	0.17
2.11	0.21
2.18	0.27
2.19	0.32
2.21	0.37
2.21	0.44
2.20	0.50
2.17	0.61
2.11	0.72
2.04	0.83
1.97	0.94
1.86	1.05
1.75	1.13
1.66	1.22
1.51	1.34
1.35	1.43
1.20	1.49
1.06	1.52
0.94	1.51
0.85	1.49
0.79	1.45
0.73	1.41
0.64	1.33
1.542	1.326	0.922	5.261	2.034	0.965	31.364	2.235
