0.13	1.57
0.26	1.38
0.41	1.25
0.69	0.98
0.69	1.01
0.77	0.89
0.93	0.70
1.09	0.55
1.24	0.41
1.36	0.33
1.51	0.24
1.68	0.17
1.79	0.14
1.91	0.13
2.01	0.14
2.10	0.17
2.17	0.23
2.20	0.28
2.21	0.34
2.23	0.40
2.23	0.45
2.22	0.56
2.17	0.71
2.09	0.86
2.01	1.00
1.91	1.14
1.83	1.21
1.74	1.33
1.62	1.45
1.49	1.55
1.35	1.64
1.23	1.70
1.11	1.72
1.00	1.73
0.87	1.70
0.78	1.65
0.67	1.58
1.780	1.335	0.798	5.707	2.209	1.026	38.260	2.443
