0.17	1.61
0.27	1.40
0.42	1.26
0.69	0.97
0.71	1.00
0.76	0.92
0.90	0.74
1.06	0.56
1.23	0.40
1.39	0.27
1.56	0.16
1.75	0.08
1.87	0.04
2.01	0.03
2.12	0.05
2.21	0.08
2.27	0.12
2.29	0.17
2.31	0.23
2.33	0.29
2.33	0.35
2.30	0.51
2.24	0.67
2.17	0.82
2.08	0.96
2.00	1.07
1.92	1.16
1.80	1.32
1.65	1.46
1.51	1.58
1.37	1.66
1.23	1.71
1.09	1.74
0.97	1.73
0.88	1.70
0.81	1.66
0.69	1.59
1.963	1.392	0.840	6.005	2.342	1.067	39.930	2.574
