0.13	1.45
0.22	1.26
0.37	1.13
0.63	0.88
0.64	0.91
0.69	0.84
0.81	0.70
0.96	0.56
1.11	0.43
1.28	0.31
1.47	0.21
1.67	0.13
1.76	0.11
1.87	0.10
1.97	0.12
2.08	0.15
2.18	0.21
2.21	0.26
2.22	0.31
2.23	0.37
2.23	0.44
2.20	0.55
2.16	0.67
2.09	0.82
2.00	0.96
1.87	1.09
1.77	1.17
1.67	1.28
1.54	1.40
1.39	1.50
1.24	1.58
1.10	1.62
1.00	1.63
0.90	1.62
0.80	1.59
0.73	1.54
0.62	1.47
1.759	1.308	0.875	5.609	2.189	1.023	34.826	2.398
