0.07	1.38
0.17	1.22
0.31	1.10
0.58	0.87
0.59	0.89
0.64	0.82
0.76	0.70
0.91	0.58
1.05	0.48
1.18	0.40
1.33	0.31
1.53	0.24
1.63	0.21
1.72	0.21
1.84	0.22
1.94	0.25
2.01	0.32
2.03	0.35
2.03	0.39
2.04	0.44
2.03	0.48
2.01	0.59
1.96	0.71
1.90	0.85
1.84	0.95
1.74	1.06
1.65	1.14
1.57	1.24
1.41	1.37
1.24	1.47
1.11	1.53
1.00	1.57
0.87	1.58
0.78	1.56
0.71	1.53
0.63	1.49
0.55	1.43
1.468	1.180	0.849	5.140	2.008	0.931	32.873	2.214
